TRIP
DATE 2005-07-02 
DECLINATION     0.00
DATA
63.310	24.690
63.530	24.810
63.610	24.910
63.610	25.050
63.570	25.150
63.450	25.290
63.310	25.370
63.130	25.390
63.090	25.370
POLYLINE BLACK
62.750	27.110
62.630	27.030
62.490	26.890
62.390	26.690
62.370	26.550
62.450	26.330
62.570	26.190
62.730	26.150
62.810	26.150
62.950	26.230
63.010	26.430
62.990	26.650
62.930	26.790
62.850	26.890
62.750	26.930
62.690	26.930
POLYLINE BLACK
63.510	26.570
63.410	26.610
63.170	26.530
63.090	26.450
63.050	26.330
63.050	26.270
63.130	26.150
63.170	26.110
63.270	26.070
63.450	26.090
63.610	26.250
63.630	26.330
63.570	26.450
63.230	26.670
63.010	26.710
POLYLINE BLACK
64.090	26.290
64.030	26.290
63.830	26.230
63.670	26.050
63.610	25.830
63.670	25.650
63.810	25.550
63.930	25.550
64.010	25.530
64.150	25.570
64.270	25.690
64.310	25.850
64.270	26.090
64.030	26.450
63.930	26.590
63.770	26.690
63.670	26.690
63.550	26.650
POLYLINE BLACK
64.250	25.250
64.150	25.270
63.970	25.210
63.790	25.030
63.770	24.990
63.770	24.890
63.870	24.810
64.050	24.770
64.330	24.830
64.550	24.950
64.670	25.150
64.670	25.290
64.590	25.490
64.410	25.650
64.270	25.690
64.090	25.690
63.930	25.630
63.790	25.550
POLYLINE BLACK
61.550	26.210
61.550	26.150
61.350	25.950
61.250	25.710
61.230	25.330
61.370	25.170
61.490	25.150
61.670	25.210
61.770	25.270
61.830	25.370
61.830	25.630
61.790	25.790
61.710	25.870
61.610	25.910
61.510	25.910
61.470	25.930
POLYLINE BLACK
62.110	27.050
62.010	26.990
61.970	26.990
61.650	26.750
61.610	26.690
61.570	26.550
61.630	26.390
61.790	26.290
61.990	26.270
62.250	26.430
62.390	26.590
62.490	26.810
62.490	26.870
62.390	27.010
62.210	27.110
61.990	27.150
61.690	27.070
POLYLINE BLACK
62.050	26.170
61.890	26.050
61.650	25.650
61.610	25.510
61.630	25.330
61.750	25.170
61.950	25.110
62.110	25.110
62.350	25.290
62.430	25.450
62.490	25.730
62.450	25.870
62.390	25.970
62.230	26.070
62.010	26.150
61.930	26.150
POLYLINE BLACK
62.890	26.310
62.710	26.130
62.630	26.010
62.570	25.850
62.570	25.650
62.610	25.470
62.690	25.370
62.870	25.290
63.150	25.310
63.330	25.350
63.430	25.430
63.570	25.670
63.590	25.810
63.570	25.950
63.430	26.190
63.270	26.350
63.130	26.390
POLYLINE BLUE
61.030	26.630
61.090	26.450
61.090	26.310
61.050	26.130
60.970	25.950
POLYLINE BLUE
60.650	24.850
60.690	24.850
61.070	25.910
61.390	26.650
61.530	27.010
61.690	27.310
61.730	27.410
POLYLINE BLACK
66.510	22.810
66.350	22.970
66.270	23.130
66.270	23.170
66.110	23.430
65.630	23.910
65.050	24.510
64.770	24.650
64.730	24.650
64.630	24.710
64.550	24.710
64.470	24.730
64.370	24.730
64.330	24.750
64.110	24.750
64.070	24.770
63.890	24.770
63.750	24.750
63.610	24.770
63.330	24.770
63.230	24.790
63.190	24.770
62.970	24.770
62.910	24.790
62.770	24.790
62.510	24.830
62.370	24.870
62.310	24.870
62.270	24.890
62.170	24.890
62.010	24.930
61.710	24.950
61.370	24.930
61.190	24.890
61.110	24.870
60.730	24.770
60.690	24.730
60.490	24.690
60.410	24.670
60.310	24.650
60.230	24.630
60.190	24.650
60.110	24.630
POLYLINE BLACK
62.230	27.630
62.410	27.390
62.730	27.210
62.810	27.210
62.930	27.150
63.010	27.130
63.310	26.990
63.390	26.990
63.570	26.910
63.750	26.870
63.830	26.850
64.090	26.790
64.190	26.770
64.270	26.750
64.350	26.730
64.470	26.750
64.650	26.710
64.870	26.670
64.950	26.650
65.130	26.590
65.290	26.490
65.370	26.490
65.490	26.430
65.550	26.430
65.630	26.370
65.670	26.370
65.850	26.230
66.050	26.090
66.130	26.070
66.330	26.010
66.650	26.010
66.730	26.030
66.830	26.030
66.870	26.010
67.270	26.110
67.350	26.130
67.390	26.170
67.470	26.190
67.590	26.250
67.630	26.250
67.670	26.290
67.710	26.270
POLYLINE BLACK
66.530	31.170
POLYLINE BLACK
66.650	22.630
66.510	22.790
66.410	22.990
66.290	23.150
66.230	23.250
66.070	23.390
65.890	23.510
65.810	23.530
65.690	23.590
65.630	23.590
65.470	23.690
65.390	23.690
65.170	23.790
65.130	23.790
65.090	23.830
65.030	23.830
64.830	23.930
64.790	23.930
64.750	23.970
64.650	23.990
64.570	24.010
POLYLINE BLACK
60.510	24.370
60.570	24.350
60.670	24.370
60.770	24.370
60.870	24.390
61.070	24.390
61.390	24.290
61.510	24.270
61.610	24.210
62.050	24.130
62.190	24.090
62.370	24.090
62.470	24.110
62.790	24.190
62.850	24.190
63.010	24.250
63.090	24.250
63.150	24.270
63.190	24.250
63.350	24.330
63.430	24.350
63.510	24.430
63.670	24.470
63.770	24.450
63.810	24.470
63.970	24.410
64.050	24.330
64.130	24.330
64.330	24.210
64.410	24.190
64.530	24.150
POLYLINE BLACK
61.490	28.590
61.530	28.610
61.750	28.430
62.010	28.150
62.130	27.930
62.150	27.850
62.250	27.590
62.330	27.430
POLYLINE BLACK
55.610	35.010
POLYLINE BLACK
60.790	27.130
60.670	26.910
60.650	26.650
60.770	26.250
60.810	26.170
60.890	26.110
60.930	26.110
60.990	26.210
60.990	26.330
61.030	26.490
61.010	26.790
60.910	27.010
60.690	27.170
POLYLINE BLACK
60.070	25.430
60.010	25.430
59.890	25.310
59.870	25.210
60.010	24.790
60.090	24.730
60.230	24.690
60.310	24.710
60.350	24.750
60.530	25.250
60.530	25.310
60.470	25.490
60.350	25.590
60.290	25.590
60.170	25.670
60.070	25.690
59.890	25.630
POLYLINE BLACK
60.130	26.630
60.090	26.570
60.070	26.410
60.090	26.110
60.210	25.710
60.350	25.570
60.430	25.590
60.570	25.650
60.730	25.770
60.730	25.830
60.750	25.910
60.690	26.170
60.450	26.550
60.290	26.630
60.150	26.630
60.110	26.650
POLYLINE BLACK
57.530	31.830
57.630	31.710
57.850	31.350
57.950	31.010
57.970	30.830
57.970	30.770
58.050	30.470
58.050	30.410
58.130	30.230
58.130	30.190
58.250	29.890
58.470	29.530
58.570	29.410
59.170	28.930
59.710	28.670
59.850	28.650
59.970	28.590
60.050	28.590
60.430	28.470
60.570	28.470
60.610	28.450
60.670	28.470
60.710	28.450
60.750	28.470
60.850	28.450
60.990	28.450
61.210	28.470
61.330	28.470
61.510	28.430
61.630	28.390
POLYLINE BLACK
57.070	30.230
57.310	30.270
57.630	30.270
58.010	30.150
58.090	30.070
58.170	30.050
58.250	29.990
POLYLINE BLACK
55.970	30.790
56.110	30.790
56.210	30.730
56.290	30.670
56.350	30.670
56.570	30.570
56.610	30.530
56.690	30.510
56.950	30.370
57.030	30.350
57.250	30.310
57.370	30.390
57.410	30.390
POLYLINE BLUE
60.010	27.710
60.050	27.750
60.430	27.730
60.510	27.730
60.610	27.710
60.810	27.430
60.950	27.070
61.050	26.870
POLYLINE BLUE
58.110	29.410
58.150	29.450
58.370	29.270
58.470	29.170
58.750	28.690
58.770	28.570
58.850	28.330
58.850	28.230
58.990	27.810
59.230	27.570
59.290	27.530
59.370	27.510
59.650	27.370
59.870	27.150
60.010	26.870
60.090	26.690
POLYLINE BLUE
56.610	29.790
56.690	29.770
56.750	29.770
