encoding  utf-8
TRIP
DATE 2005-07-09 
DECLINATION     0.00
DATA
TRIP
DATE 2006-10-09 
DECLINATION     0.00
DATA
POLYLINE ORANGE
45.605	36.980
45.605	36.880
45.305	36.730
45.055	36.430
45.555	36.230
46.005	36.380
45.905	36.680
45.405	36.780
POLYLINE ORANGE
46.105	38.360
46.675	38.540
46.795	38.510
46.855	38.390
46.555	38.030
46.255	37.970
46.195	38.030
POLYLINE ORANGE
45.505	38.360
45.595	38.420
46.075	38.510
46.405	38.510
46.465	38.480
46.075	38.090
46.015	38.060
POLYLINE ORANGE
45.385	38.180
45.685	38.300
45.955	38.330
46.075	38.270
45.745	37.940
45.505	38.000
POLYLINE ORANGE
44.845	38.180
45.415	38.450
45.745	38.540
45.565	38.030
45.295	37.850
44.935	37.940
POLYLINE ORANGE
44.695	38.000
44.815	38.090
45.085	38.180
45.265	38.090
45.265	37.970
44.995	37.790
44.575	37.700
44.515	37.730
POLYLINE ORANGE
44.605	37.970
44.335	38.000
44.065	37.910
44.065	37.850
44.125	37.730
44.245	37.670
44.515	37.790
44.695	37.910
44.635	37.970
44.395	38.000
POLYLINE ORANGE
38.725	36.080
39.115	36.560
39.295	36.710
40.225	37.190
40.975	37.430
42.205	37.760
43.135	37.970
44.275	38.330
44.515	38.360
44.815	38.450
44.935	38.450
44.995	38.480
45.295	38.420
45.355	38.360
45.265	38.330
45.025	37.880
44.665	37.640
POLYLINE ORANGE
38.845	36.050
39.325	35.330
39.655	35.000
40.015	34.940
40.195	35.000
40.315	35.120
41.185	35.660
42.355	36.380
42.535	36.470
42.955	36.890
43.285	37.100
44.095	37.460
44.275	37.490
44.455	37.580
44.515	37.580
44.695	37.700
44.755	37.670
44.815	37.730
44.875	37.730
POLYLINE BLACK
38.275	36.110
38.575	35.870
38.725	35.600
39.025	35.000
39.085	34.940
39.265	34.520
39.445	34.130
39.775	33.740
40.225	33.410
40.765	32.990
40.795	32.900
41.035	32.750
41.185	32.600
41.425	32.390
41.605	32.330
41.725	32.240
41.845	32.210
41.905	32.150
41.965	32.150
42.175	31.910
42.205	31.520
42.055	31.040
42.055	30.920
41.815	29.900
41.725	29.660
41.665	29.600
41.635	29.480
POLYLINE ORANGE
50.035	41.060
50.035	41.120
POLYLINE ORANGE
49.645	41.570
POLYLINE ORANGE
39.775	34.970
39.715	34.970
39.535	34.880
39.775	34.070
40.015	34.280
POLYLINE ORANGE
39.745	35.150
40.195	34.730
40.255	34.550
39.895	34.370
POLYLINE ORANGE
39.595	35.540
POLYLINE ORANGE
41.545	34.940
41.935	35.030
42.145	34.820
42.325	34.430
42.325	34.190
42.385	34.130
42.295	34.100
42.115	34.100
POLYLINE ORANGE
40.285	34.460
40.795	33.590
41.335	33.260
41.755	33.650
POLYLINE ORANGE
40.465	34.580
41.035	34.970
41.365	35.120
41.905	34.550
41.965	34.100
41.845	34.070
POLYLINE ORANGE
41.305	33.770
41.785	33.110
42.265	32.090
42.355	31.970
42.415	31.970
42.475	32.030
42.715	32.090
43.525	32.300
43.855	32.510
43.885	32.720
43.855	32.990
43.675	33.290
43.195	33.680
42.685	34.070
42.565	34.070
42.325	34.190
42.265	34.190
POLYLINE ORANGE
41.575	33.560
42.445	34.250
POLYLINE ORANGE
41.335	33.920
POLYLINE ORANGE
41.455	33.920
41.635	33.950
42.295	34.250
42.355	34.310
POLYLINE RED
43.135	29.960
43.165	30.470
43.105	30.230
43.105	30.110
43.075	30.350
43.135	30.320
43.225	30.170
43.195	30.290
43.165	30.170
43.165	30.230
POLYLINE RED
43.105	30.080
43.165	29.630
43.225	30.020
43.225	29.750
43.255	30.110
43.315	30.410
POLYLINE RED
43.135	29.660
43.135	29.870
43.015	30.380
43.315	30.440
43.375	30.440
43.225	29.660
43.195	29.540
43.165	29.600
43.045	30.350
43.075	30.290
43.135	29.750
43.165	30.230
POLYLINE BLACK
43.645	29.270
43.705	29.330
44.275	29.600
44.905	30.050
46.255	31.400
47.095	32.450
47.935	33.620
47.995	33.770
48.115	33.950
48.595	34.970
49.285	35.930
50.215	37.400
50.575	38.030
50.785	38.270
50.845	38.390
POLYLINE BLACK
38.185	36.080
39.055	36.920
40.225	37.850
41.365	38.330
42.565	38.720
43.045	38.840
43.615	38.930
44.275	38.900
45.055	38.900
45.535	38.870
45.655	38.900
45.775	38.870
POLYLINE BROWN
39.595	22.985
POLYLINE BROWN
40.870	27.935
POLYLINE BROWN
41.845	28.535
POLYLINE BROWN
42.670	28.235
POLYLINE BROWN
43.195	27.935
POLYLINE BROWN
43.270	27.710
43.120	27.935
POLYLINE BROWN
43.195	27.185
POLYLINE BROWN
43.270	25.385
POLYLINE BROWN
42.820	25.385
POLYLINE BROWN
41.920	24.860
POLYLINE BROWN
41.095	23.585
41.095	23.435
POLYLINE BROWN
40.795	22.760
POLYLINE BROWN
39.745	22.235
POLYLINE BROWN
38.770	22.985
POLYLINE BROWN
38.395	23.135
POLYLINE BROWN
38.320	24.110
POLYLINE BROWN
39.670	24.260
POLYLINE BROWN
39.895	24.560
POLYLINE BROWN
40.795	24.485
40.345	24.485
POLYLINE BROWN
41.395	24.560
POLYLINE BROWN
42.445	25.760
POLYLINE BROWN
42.745	26.960
POLYLINE BROWN
42.745	27.635
POLYLINE BROWN
42.145	28.685
POLYLINE BROWN
41.245	28.385
POLYLINE BROWN
40.720	27.935
POLYLINE BROWN
40.045	26.660
POLYLINE BROWN
40.195	25.235
POLYLINE BROWN
40.345	25.310
POLYLINE BROWN
41.020	27.635
POLYLINE BROWN
41.170	28.610
POLYLINE ORANGE
43.770	27.685
43.870	27.235
44.020	27.485
43.870	27.985
43.770	28.035
POLYLINE ORANGE
43.770	26.785
43.720	26.285
43.870	26.085
43.970	26.085
43.970	26.435
43.920	26.535
POLYLINE ORANGE
43.470	25.735
43.220	25.335
43.270	25.135
43.620	25.035
43.770	25.585
43.620	25.735
POLYLINE ORANGE
42.770	24.685
42.370	24.585
42.370	24.485
42.670	24.385
43.020	24.735
42.870	24.985
42.770	24.985
POLYLINE ORANGE
40.670	23.235
40.370	23.035
40.820	23.035
41.120	23.235
41.170	23.435
40.970	23.535
40.770	23.485
POLYLINE ORANGE
41.220	24.035
41.170	23.935
40.820	23.885
40.670	23.685
40.770	23.635
41.070	23.635
41.320	23.885
41.020	23.985
POLYLINE ORANGE
39.920	22.685
39.820	22.685
39.520	22.435
39.520	22.335
39.970	22.335
40.170	22.535
40.170	22.635
39.970	22.735
POLYLINE ORANGE
40.020	23.285
39.470	23.135
39.420	23.035
39.520	22.935
39.720	22.985
40.020	23.335
39.670	23.385
POLYLINE ORANGE
39.720	26.635
39.120	26.485
39.220	26.285
39.470	26.135
39.820	26.335
39.870	26.435
39.820	26.535
39.620	26.585
POLYLINE ORANGE
40.870	27.685
40.970	27.635
40.720	26.985
40.870	26.935
41.170	27.135
41.270	27.335
41.170	27.485
40.920	27.535
POLYLINE ORANGE
40.420	27.585
40.320	27.485
39.820	27.285
39.770	27.185
40.220	27.085
40.570	27.435
40.720	27.685
40.520	27.685
40.020	27.535
POLYLINE ORANGE
41.470	28.885
41.020	28.585
40.870	28.335
40.870	28.235
41.170	28.185
41.470	28.435
41.520	28.635
41.420	28.685
40.970	28.535
POLYLINE ORANGE
42.270	28.485
42.070	28.385
41.820	28.085
41.770	27.785
42.070	27.835
42.270	28.135
42.120	28.285
41.920	28.285
POLYLINE ORANGE
42.420	26.885
42.070	26.835
41.770	26.685
41.720	26.485
41.820	26.285
42.020	26.235
42.370	26.435
42.370	26.735
42.170	26.885
41.970	26.785
POLYLINE ORANGE
41.320	26.135
40.870	26.085
40.720	25.985
41.020	25.685
41.320	25.685
41.420	25.935
41.020	26.085
POLYLINE ORANGE
40.270	26.135
39.770	25.785
39.770	25.585
39.970	25.585
40.270	25.685
40.320	25.885
39.970	25.885
POLYLINE ORANGE
38.870	25.235
38.820	25.335
38.820	25.235
38.920	25.285
39.220	25.235
39.320	25.335
39.320	25.535
39.020	25.635
38.720	25.485
38.670	25.385
38.720	25.285
POLYLINE BROWN
38.520	22.935
38.570	22.735
38.570	22.435
38.670	22.135
POLYLINE BROWN
43.520	29.085
43.570	28.935
43.570	28.535
43.720	27.435
43.670	27.185
43.670	26.785
43.470	26.035
43.120	25.285
42.320	24.485
41.470	24.135
40.470	23.935
40.020	23.935
39.920	23.885
39.820	23.935
39.770	23.835
39.370	23.785
38.970	23.485
38.370	22.485
POLYLINE BROWN
37.820	22.935
38.370	24.035
38.920	24.585
39.520	24.785
40.770	24.985
41.070	24.985
41.470	25.035
41.870	25.235
42.370	25.735
42.870	26.535
42.970	26.935
43.020	28.585
42.970	28.785
42.920	29.085
POLYLINE BLACK
41.670	29.335
41.470	29.335
40.770	28.935
40.670	28.935
39.620	27.885
38.820	26.685
38.520	25.935
38.420	25.185
38.370	24.785
37.970	23.735
37.820	23.535
37.770	23.335
37.520	22.935
37.470	22.935
POLYLINE BLACK
41.570	29.335
POLYLINE BLACK
40.370	21.535
40.470	21.635
40.820	22.335
41.370	22.985
41.870	23.385
42.020	23.585
42.220	23.635
42.620	23.985
42.920	24.185
43.020	24.185
43.170	24.385
43.270	24.335
43.370	24.485
43.470	24.485
43.670	24.585
43.820	24.785
43.920	24.785
44.070	25.035
44.120	25.235
44.270	25.535
44.270	25.885
44.320	26.085
44.270	26.285
44.270	26.885
44.320	27.285
44.270	27.735
44.220	28.335
43.870	29.235
43.820	29.335
POLYLINE ORANGE
37.420	21.935
37.320	22.135
37.370	22.585
37.670	22.785
37.770	22.785
38.020	22.535
37.970	22.085
37.870	21.835
37.520	21.585
POLYLINE ORANGE
37.620	21.285
37.520	21.235
37.270	20.735
37.420	20.435
37.670	20.385
37.720	20.535
38.120	20.585
38.070	21.035
37.920	21.335
POLYLINE ORANGE
37.670	21.835
38.220	21.785
38.320	21.735
38.320	21.535
38.170	21.085
37.720	21.135
37.620	21.135
37.520	21.485
37.570	21.785
POLYLINE ORANGE
36.970	21.335
36.920	21.635
37.070	21.885
37.270	21.985
37.420	21.785
37.470	21.085
37.520	20.985
37.420	21.035
37.120	20.985
37.020	20.885
POLYLINE ORANGE
37.270	20.685
37.270	21.135
37.120	20.935
37.170	20.535
37.470	20.485
37.570	20.535
37.620	20.735
37.570	21.035
37.270	21.235
POLYLINE ORANGE
39.220	21.535
39.020	21.485
38.970	21.285
39.120	20.985
39.370	20.785
39.470	21.185
39.370	21.385
POLYLINE ORANGE
39.770	21.035
39.370	20.435
39.720	20.385
40.020	20.535
40.170	20.685
40.170	21.135
40.020	21.535
39.920	21.635
POLYLINE ORANGE
39.970	21.535
39.870	21.485
39.670	21.585
39.470	21.535
39.420	21.435
39.470	20.685
39.620	20.685
39.970	20.935
39.970	21.385
39.920	21.485
POLYLINE BLACK
39.570	20.335
39.970	20.285
40.070	20.385
40.070	20.285
40.170	20.235
40.220	20.735
40.270	20.935
40.270	21.285
40.420	21.685
40.420	21.685
POLYLINE BLACK
39.520	20.385
39.720	20.335
39.920	20.335
40.020	20.285
POLYLINE BLACK
39.170	20.535
39.270	20.485
POLYLINE BLACK
36.420	20.535
36.770	20.985
37.120	21.885
37.320	22.685
37.420	22.935
37.720	23.185
POLYLINE ORANGE
42.220	15.965
POLYLINE ORANGE
37.450	19.805
37.720	20.135
38.020	20.375
38.080	20.375
38.470	20.195
38.590	19.835
38.440	19.505
38.140	19.235
38.020	19.265
37.900	19.355
37.720	19.625
37.360	19.895
POLYLINE ORANGE
40.150	19.205
40.180	18.965
40.360	18.755
40.540	18.785
40.390	19.115
40.330	19.145
POLYLINE ORANGE
39.790	19.715
40.120	19.235
40.360	19.055
40.210	19.505
39.940	19.955
39.760	20.045
POLYLINE ORANGE
39.670	20.345
39.550	20.405
39.520	20.345
39.640	20.015
39.790	19.865
39.850	19.865
39.850	19.925
39.640	20.345
POLYLINE ORANGE
39.760	16.055
39.430	15.605
39.340	15.335
POLYLINE ORANGE
38.770	16.835
38.110	15.155
POLYLINE ORANGE
37.990	17.375
37.720	16.625
36.820	14.465
POLYLINE ORANGE
37.360	18.065
36.910	16.925
35.680	14.495
POLYLINE ORANGE
36.970	19.205
36.490	18.365
34.960	15.455
34.090	13.535
POLYLINE ORANGE
34.330	18.815
33.940	18.035
32.680	15.125
31.690	13.055
POLYLINE ORANGE
36.190	20.075
35.050	18.155
33.130	14.345
32.710	13.475
POLYLINE ORANGE
38.920	18.185
38.530	18.575
38.410	18.005
38.320	17.795
38.380	17.585
38.470	17.495
38.770	17.945
38.980	18.065
38.920	18.245
38.800	18.425
38.680	18.515
POLYLINE ORANGE
39.040	17.585
38.860	17.555
38.620	17.795
38.680	17.915
39.010	18.095
39.310	18.095
39.610	17.675
39.640	17.465
39.460	17.345
38.980	17.375
POLYLINE ORANGE
39.460	17.285
39.400	17.315
39.070	17.315
38.920	17.075
38.920	16.895
39.190	16.685
39.610	16.595
39.640	16.655
39.550	17.075
39.430	17.165
POLYLINE ORANGE
39.700	16.625
39.460	16.505
39.340	16.385
39.400	16.325
39.670	16.205
39.850	16.025
39.910	16.025
40.120	16.235
40.030	16.505
39.550	16.655
POLYLINE ORANGE
40.120	17.345
40.030	17.555
39.880	17.675
39.670	17.675
39.640	17.285
39.850	16.835
40.060	16.625
40.180	16.565
40.390	16.565
40.540	16.865
40.390	17.285
40.090	17.525
40.030	17.525
POLYLINE ORANGE
37.990	18.755
37.900	18.995
POLYLINE ORANGE
38.470	18.245
38.380	18.065
38.140	17.945
38.110	18.005
POLYLINE ORANGE
38.110	18.155
38.020	18.335
37.930	18.635
37.720	19.055
37.720	19.175
37.840	19.325
POLYLINE ORANGE
38.080	19.115
38.590	18.815
38.680	18.695
38.620	18.425
38.530	18.305
POLYLINE ORANGE
37.660	19.625
37.360	19.325
37.450	19.115
37.630	18.995
37.900	18.875
37.960	18.815
37.840	19.055
37.870	19.295
37.750	19.595
37.690	19.625
POLYLINE ORANGE
37.300	19.955
37.150	20.045
36.940	20.075
36.700	19.955
36.730	19.895
37.540	19.685
37.330	20.015
37.120	20.105
POLYLINE ORANGE
37.090	20.285
36.970	20.495
36.550	20.615
36.430	20.465
36.430	20.255
36.490	20.195
36.850	20.195
37.180	20.255
37.180	20.315
36.970	20.555
POLYLINE BLACK
31.420	12.275
31.510	12.995
31.600	14.165
31.720	14.735
31.870	15.245
32.140	15.755
32.350	16.265
33.580	18.305
34.240	19.085
34.990	19.625
35.800	20.105
36.310	20.465
36.610	20.645
36.790	20.705
36.850	20.765
36.970	20.795
37.030	20.825
POLYLINE BLACK
34.630	29.165
POLYLINE BLACK
39.715	20.525
42.190	16.025
POLYLINE BLACK
40.840	16.550
40.915	16.100
41.065	15.800
POLYLINE BLACK
40.165	16.550
40.540	15.725
POLYLINE BLACK
38.890	15.875
39.415	15.275
POLYLINE BLACK
37.765	15.125
37.990	14.825
38.140	14.750
POLYLINE BLACK
36.715	14.525
36.865	14.450
37.165	13.925
POLYLINE BLACK
35.590	14.375
35.740	14.225
35.965	13.700
POLYLINE BLACK
34.540	13.850
34.690	13.775
34.915	13.400
POLYLINE BLACK
33.715	13.700
34.015	13.100
POLYLINE BLACK
33.115	13.325
33.715	12.575
POLYLINE BLACK
31.615	12.125
31.765	12.125
33.115	12.800
35.965	13.550
37.090	13.925
37.840	14.375
39.490	15.050
41.140	15.800
41.590	15.875
41.740	16.025
42.115	16.025
POLYLINE RED
39.710	-34.250
39.630	-34.190
39.470	-34.410
39.470	-34.630
39.530	-34.710
39.610	-34.750
39.730	-34.750
39.890	-34.650
39.930	-34.570
39.910	-34.450
39.850	-34.310
39.730	-34.210
39.650	-34.190
39.530	-34.190
39.450	-34.230
39.390	-34.370
POLYLINE RED
39.650	-34.550
39.650	-34.390
39.730	-34.370
39.730	-34.330
39.690	-34.270
39.610	-34.270
39.550	-34.310
39.530	-34.390
POLYLINE RED
39.690	-34.750
39.690	-34.710
POLYLINE RED
1.365	-76.250
1.440	-76.100
1.890	-75.725
2.040	-75.800
2.115	-77.225
2.115	-77.525
2.265	-77.675
2.565	-77.675
3.540	-77.000
3.765	-76.925
3.840	-76.775
POLYLINE RED
0.990	-76.775
1.740	-77.900
POLYLINE RED
0.690	-78.275
POLYLINE RED
-0.510	-77.825
0.090	-79.175
POLYLINE RED
-1.260	-77.525
-1.035	-78.725
-0.585	-78.650
-0.210	-78.500
POLYLINE RED
-1.785	-78.500
-2.085	-78.575
-2.535	-79.100
-2.160	-79.850
-1.710	-79.925
-1.410	-79.400
-1.560	-78.950
-2.160	-78.425
POLYLINE RED
-3.135	-79.025
-2.235	-80.225
POLYLINE RED
1.215	-79.625
POLYLINE RED
7.590	-69.950
7.590	-70.250
8.415	-71.150
8.115	-71.600
POLYLINE RED
5.565	-71.450
5.340	-72.125
5.640	-72.500
6.165	-72.050
6.015	-70.775
5.715	-70.325
5.190	-70.550
5.790	-71.675
6.390	-71.750
6.915	-71.225
6.915	-70.700
6.390	-70.775
6.540	-71.600
6.840	-71.900
7.140	-71.375
7.140	-71.225
7.440	-70.475
POLYLINE RED
4.215	-71.000
5.415	-72.950
POLYLINE RED
4.065	-72.725
4.065	-73.025
4.365	-73.475
4.890	-73.025
4.815	-72.200
POLYLINE RED
3.540	-73.325
3.315	-73.475
3.390	-73.925
3.990	-74.000
4.065	-73.025
3.390	-72.725
POLYLINE RED
1.890	-72.800
2.115	-73.550
2.640	-74.375
3.090	-74.450
3.540	-73.850
2.940	-73.625
2.565	-73.925
2.565	-74.150
POLYLINE RED
0.315	-73.925
0.840	-74.975
0.915	-74.225
0.990	-74.075
1.440	-74.450
1.665	-74.750
POLYLINE RED
0.240	-74.600
0.615	-75.200
POLYLINE RED
-1.560	-75.725
-1.410	-75.875
-1.410	-75.125
-0.510	-75.800
-0.285	-74.975
-0.810	-74.525
-1.035	-74.975
-0.810	-75.350
-0.285	-75.350
0.465	-76.700
0.240	-77.600
-0.660	-77.225
POLYLINE RED
-2.310	-75.275
POLYLINE RED
-2.535	-76.325
-2.910	-76.025
-3.210	-76.025
-3.060	-76.850
-2.835	-77.075
-2.760	-75.350
-3.135	-74.750
-2.235	-76.325
-2.085	-75.875
-2.085	-75.575
-1.335	-76.475
POLYLINE RED
-5.385	-77.300
-5.085	-77.225
-4.335	-76.625
-4.410	-76.400
-4.635	-76.250
-4.935	-76.400
-5.085	-76.850
-4.635	-77.525
-4.335	-77.750
-3.960	-77.000
-3.885	-76.475
-3.585	-76.625
-2.760	-77.300
-2.685	-77.450
POLYLINE RED
2.265	-70.100
3.165	-71.525
3.465	-72.275
POLYLINE RED
0.840	-72.875
0.390	-72.650
0.165	-73.175
0.315	-73.475
0.465	-72.650
0.840	-73.175
1.215	-72.650
1.740	-73.100
1.890	-73.100
2.040	-72.275
2.040	-72.125
2.190	-72.200
2.565	-72.725
2.715	-72.800
2.715	-71.750
2.640	-71.375
POLYLINE RED
-0.510	-73.250
-0.960	-73.100
-1.185	-73.625
-0.660	-74.150
-0.360	-74.075
-0.285	-73.025
POLYLINE RED
-3.210	-74.675
-3.660	-74.375
-3.810	-74.375
-3.510	-75.275
-3.210	-75.125
-3.510	-73.775
-3.810	-73.250
-3.210	-74.375
-2.910	-74.525
-2.760	-73.925
-2.385	-74.450
-2.310	-73.700
-1.335	-75.500
-1.860	-75.650
-2.610	-75.500
POLYLINE RED
-5.385	-75.125
-5.685	-75.050
-5.835	-75.500
-5.235	-75.950
-5.160	-75.275
-5.235	-74.975
-4.710	-75.350
-4.485	-75.275
-4.335	-74.600
-4.110	-74.675
-3.735	-75.350
POLYLINE RED
-6.510	-74.375
-6.510	-75.050
-6.060	-75.500
-5.685	-75.725
-5.535	-76.175
-6.510	-76.550
-6.960	-76.475
POLYLINE RED
0.465	-70.850
1.215	-70.550
POLYLINE RED
0.390	-69.800
1.290	-71.450
POLYLINE RED
-0.285	-71.000
0.315	-71.750
0.615	-71.450
0.465	-70.850
0.315	-70.700
POLYLINE RED
-0.510	-71.150
-0.810	-71.150
-1.035	-71.450
-0.510	-72.275
-0.060	-72.200
-0.285	-71.450
-0.585	-71.300
POLYLINE RED
-2.310	-71.600
-1.860	-71.450
POLYLINE RED
-2.535	-70.625
-1.635	-72.275
POLYLINE RED
-2.535	-71.675
-2.835	-71.375
-3.210	-71.525
-2.760	-72.350
-2.535	-72.275
-2.535	-71.975
-1.935	-72.500
POLYLINE RED
-3.810	-71.375
-3.210	-72.350
POLYLINE RED
-4.485	-72.275
-4.185	-72.350
-3.660	-72.275
POLYLINE RED
-4.185	-72.350
-4.410	-71.825
-4.485	-71.375
-4.260	-71.000
-3.960	-71.000
POLYLINE RED
-4.635	-71.375
-3.960	-72.350
-3.810	-72.725
-3.660	-72.875
POLYLINE RED
-6.435	-72.875
-6.210	-73.250
-5.835	-73.625
-5.760	-73.475
-5.760	-73.175
-5.235	-73.175
-4.935	-73.250
-5.160	-72.650
-5.160	-72.425
POLYLINE RED
-6.435	-73.250
-6.585	-73.100
-7.035	-73.250
-7.110	-73.550
-6.735	-73.850
-6.285	-73.775
-6.285	-73.400
-6.660	-73.100
POLYLINE RED
-7.710	-72.725
-7.560	-72.800
-7.035	-73.925
POLYLINE BLACK
-7.260	-70.925
-7.185	-71.075
-7.035	-70.925
-6.735	-70.925
-6.585	-71.000
-6.285	-71.000
-5.685	-70.925
-5.235	-70.925
-4.935	-70.700
POLYLINE BLACK
-5.985	-67.850
-5.985	-68.000
-6.885	-68.825
-7.635	-70.100
-7.635	-70.250
-8.460	-71.750
POLYLINE ORANGE
-3.210	-65.300
-3.360	-65.300
-3.585	-65.600
POLYLINE ORANGE
-10.410	-60.050
POLYLINE ORANGE
-3.660	-65.600
-3.435	-65.750
-3.285	-65.750
-2.610	-65.225
-2.610	-65.075
-2.685	-65.225
POLYLINE ORANGE
-4.185	-63.275
-3.735	-63.500
-3.585	-63.800
-3.735	-64.325
-3.960	-63.950
-4.035	-63.650
POLYLINE ORANGE
-4.410	-64.100
-4.710	-63.800
-4.710	-63.650
POLYLINE ORANGE
-4.485	-63.275
-4.335	-63.275
-3.960	-64.100
-3.960	-64.250
POLYLINE ORANGE
-4.935	-63.875
-5.535	-62.900
POLYLINE ORANGE
-5.460	-62.975
-5.310	-62.975
-4.860	-63.200
-4.635	-63.425
-4.485	-63.950
-4.485	-64.400
POLYLINE ORANGE
-6.360	-63.350
-6.360	-63.575
-6.810	-64.400
-7.860	-65.900
-7.710	-65.900
-5.910	-65.075
-5.535	-65.000
-5.310	-64.850
-5.085	-64.550
-5.085	-63.950
-5.385	-63.500
-5.835	-63.200
-6.435	-63.050
POLYLINE BLACK
-14.760	-79.100
-12.210	-75.950
-11.085	-74.225
-9.435	-72.275
-8.760	-71.675
-8.460	-71.525
-8.385	-71.375
-7.635	-70.925
-7.185	-70.850
POLYLINE BLACK
2.790	-68.525
2.490	-68.975
1.890	-69.500
0.990	-69.875
0.015	-70.025
-1.035	-70.025
-1.335	-70.100
-1.635	-70.025
-1.785	-70.100
-2.310	-70.100
-2.910	-70.325
-3.210	-70.325
-4.110	-70.700
-4.410	-70.700
-4.710	-70.925
-5.160	-71.000
-5.460	-71.150
-5.610	-71.150
POLYLINE BLACK
-7.710	-72.200
-7.635	-72.350
POLYLINE BLACK
-1.710	-55.325
POLYLINE BROWN
-32.135	-79.425
POLYLINE BROWN
-33.435	-79.725
POLYLINE BROWN
-34.435	-80.125
POLYLINE BROWN
-35.935	-80.825
POLYLINE BROWN
-37.335	-81.325
POLYLINE BROWN
-38.235	-81.625
POLYLINE BROWN
-40.035	-82.525
POLYLINE BROWN
-40.835	-81.525
-40.835	-81.725
POLYLINE RED
-51.435	-81.975
POLYLINE RED
-53.035	-82.825
-52.985	-82.975
-52.985	-82.975
-51.685	-81.625
-51.685	-81.625
-51.685	-81.725
-51.435	-82.225
-51.535	-82.325
-52.885	-82.825
-53.085	-82.975
-53.035	-82.875
-51.885	-82.025
-52.485	-82.525
-52.485	-82.575
-51.735	-81.975
-51.635	-81.975
-51.885	-82.225
-51.785	-82.175
POLYLINE RED
-49.035	-82.625
-48.785	-82.125
-49.085	-82.375
-48.985	-82.075
-48.785	-82.075
POLYLINE RED
-49.135	-81.925
-48.985	-81.925
-48.335	-82.175
-48.485	-82.225
-49.385	-83.425
-49.385	-83.325
-49.185	-82.725
-49.035	-82.025
-49.285	-82.675
-49.285	-82.875
-48.885	-82.225
-49.235	-82.925
-48.885	-82.225
-49.085	-82.875
-48.935	-82.225
POLYLINE BROWN
-51.535	-80.175
POLYLINE BROWN
-51.685	-80.225
POLYLINE BROWN
-49.435	-80.625
POLYLINE BROWN
-46.535	-80.375
-46.635	-80.375
POLYLINE BROWN
-46.135	-80.875
POLYLINE BROWN
-46.585	-81.675
POLYLINE BROWN
-47.585	-82.775
POLYLINE BROWN
-48.485	-84.325
POLYLINE BROWN
-47.885	-82.475
POLYLINE BROWN
-48.335	-81.575
POLYLINE BROWN
-49.435	-81.375
POLYLINE BROWN
-50.335	-81.325
POLYLINE BROWN
-51.585	-81.475
POLYLINE BROWN
-52.885	-82.075
POLYLINE BROWN
-51.735	-83.925
POLYLINE BROWN
-50.085	-85.325
POLYLINE BROWN
-48.985	-83.925
POLYLINE BROWN
-49.335	-82.875
POLYLINE BROWN
-50.435	-83.125
POLYLINE BROWN
-52.185	-83.175
POLYLINE BROWN
-53.935	-83.775
POLYLINE BROWN
-52.585	-84.425
-52.785	-84.425
POLYLINE BROWN
-52.285	-83.475
POLYLINE BROWN
-52.585	-82.725
POLYLINE BROWN
-53.485	-82.125
POLYLINE BROWN
-54.335	-82.425
POLYLINE BROWN
-54.385	-83.725
POLYLINE BROWN
-54.535	-83.975
POLYLINE ORANGE
-55.985	-83.075
-55.735	-82.775
-55.735	-82.675
-56.035	-82.425
-56.335	-82.375
POLYLINE ORANGE
-56.135	-82.475
-56.235	-82.675
-56.135	-82.875
POLYLINE ORANGE
-55.735	-81.825
-54.835	-81.175
-54.635	-81.125
-54.335	-81.325
-54.285	-81.625
-54.485	-81.925
-54.885	-82.175
-55.285	-82.225
-55.835	-82.175
POLYLINE ORANGE
-56.035	-81.275
-57.035	-81.575
-57.385	-82.225
-57.435	-82.475
-57.085	-82.475
-56.285	-82.275
-55.935	-82.075
-55.635	-81.675
-55.585	-81.525
-55.335	-81.225
-55.335	-81.125
-55.435	-81.125
-55.735	-80.975
POLYLINE ORANGE
-53.785	-80.375
-53.885	-80.525
-53.985	-81.175
-53.985	-81.475
-53.485	-81.525
-52.635	-81.275
-52.635	-81.075
-52.835	-80.675
-53.035	-80.475
-53.235	-80.475
-53.935	-80.675
POLYLINE ORANGE
-52.435	-79.675
-52.985	-80.025
-53.285	-80.425
-53.085	-80.525
-52.285	-80.475
-51.985	-80.375
-51.885	-80.275
-51.785	-79.975
-51.835	-79.675
-51.985	-79.525
-52.185	-79.475
-52.285	-79.575
POLYLINE ORANGE
-51.585	-78.475
-51.685	-78.625
-51.635	-79.175
-51.385	-79.425
-51.185	-79.375
-51.035	-79.225
-51.035	-78.725
-51.335	-78.325
-51.435	-78.275
POLYLINE ORANGE
-51.635	-79.325
-51.985	-79.075
POLYLINE ORANGE
-51.235	-79.175
-52.285	-79.125
POLYLINE ORANGE
-52.735	-79.275
-52.185	-78.925
POLYLINE ORANGE
-52.585	-79.425
POLYLINE ORANGE
-53.485	-80.025
-53.835	-80.175
-53.985	-80.375
-53.485	-80.625
-53.285	-80.575
-53.185	-80.175
-53.235	-79.875
POLYLINE ORANGE
-54.385	-79.775
-55.185	-80.425
-55.485	-80.875
-55.385	-81.025
-54.835	-81.075
-54.035	-80.625
-53.985	-80.275
-54.285	-79.975
POLYLINE ORANGE
-53.635	-78.675
-53.935	-79.125
-54.285	-79.975
-54.185	-80.025
-53.535	-79.825
-53.285	-79.825
-53.035	-79.575
